,DATE,TMAX,TMIN,PRCP,AWND,TAVG,DISCOVERY_TIME,STAT_CAUSE_DESCR,FIRE_SIZE,FIRE_SIZE_CLASS,MONTH,DAY_OF_WEEK,IS_WILDFIRE
881,2000-11-29,21.1,3.9,0.0,1.1,12.8,1625.0,Arson,0.1,A,11,Wednesday,True
882,2000-11-30,22.2,3.9,0.0,0.6,13.3,,Campfire,5.0,B,11,Thursday,True
883,2000-12-01,20.0,4.4,0.0,0.6,12.2,1544.0,Children,0.1,A,12,Friday,True
884,2000-12-02,23.3,4.4,0.0,1.0,13.9,1316.0,Miscellaneous,1.0,B,12,Saturday,True
885,2000-12-03,25.0,2.8,0.0,1.2,13.9,215.0,Campfire,0.1,A,12,Sunday,True
886,2000-12-04,26.7,4.4,0.0,1.9,15.6,,Debris Burning,0.1,A,12,Monday,True
887,2000-12-05,27.8,8.9,0.0,1.2,18.3,,Debris Burning,0.1,A,12,Tuesday,True
888,2000-12-06,22.2,8.3,0.0,1.8,15.6,,,25.10436152954805,,12,Wednesday,False
889,2000-12-07,23.9,10.0,0.0,0.8,17.2,1710.0,Arson,1.0,B,12,Thursday,True
890,2000-12-08,15.6,8.9,0.0,1.0,12.2,,,25.10436152954805,,12,Friday,False
891,2000-12-09,18.9,11.1,0.0,1.0,15.0,,,25.10436152954805,,12,Saturday,False
892,2000-12-10,17.2,8.3,0.0,1.3,12.8,,,25.10436152954805,,12,Sunday,False
893,2000-12-11,16.7,4.4,0.0,0.9,10.6,,,25.10436152954805,,12,Monday,False
894,2000-12-12,15.6,5.6,0.3,1.8,10.6,,,25.10436152954805,,12,Tuesday,False
895,2000-12-13,16.1,1.7,0.0,1.2,8.9,,,25.10436152954805,,12,Wednesday,False
896,2000-12-14,15.0,5.6,0.0,0.8,10.6,,,25.10436152954805,,12,Thursday,False
897,2000-12-15,16.7,4.4,0.0,0.8,10.6,,,25.10436152954805,,12,Friday,False
898,2000-12-16,25.6,6.1,0.0,4.5,16.1,,Arson,0.1,A,12,Saturday,True
899,2000-12-17,26.7,3.3,0.0,2.8,15.0,,Children,0.1,A,12,Sunday,True
900,2000-12-18,22.2,13.3,0.0,7.9,17.8,,Equipment Use,2.0,B,12,Monday,True
901,2000-12-19,25.6,6.7,0.0,3.0,16.1,,Miscellaneous,0.5,B,12,Tuesday,True
902,2000-12-20,23.3,1.7,0.0,0.9,12.8,,Equipment Use,1.0,B,12,Wednesday,True
903,2000-12-21,23.3,1.7,0.0,0.8,12.8,,Equipment Use,12.0,C,12,Thursday,True
904,2000-12-22,21.1,0.6,0.0,0.9,11.1,,,25.10436152954805,,12,Friday,False
905,2000-12-23,21.7,2.2,0.0,0.8,12.2,,,25.10436152954805,,12,Saturday,False
906,2000-12-24,21.1,1.7,0.0,1.2,11.7,,,25.10436152954805,,12,Sunday,False
907,2000-12-25,20.0,4.4,0.0,10.7,12.2,,Campfire,0.5,B,12,Monday,True
908,2000-12-26,22.8,7.2,0.0,7.1,15.0,,,25.10436152954805,,12,Tuesday,False
909,2000-12-27,22.8,1.1,0.0,1.7,12.2,,,25.10436152954805,,12,Wednesday,False
910,2000-12-28,25.6,2.2,0.0,1.6,13.9,,,25.10436152954805,,12,Thursday,False
911,2000-12-29,27.8,2.2,0.0,1.0,15.0,,Equipment Use,0.1,A,12,Friday,True
912,2000-12-30,25.0,1.1,0.0,1.1,13.3,,Equipment Use,0.1,A,12,Saturday,True
913,2000-12-31,26.1,1.7,0.0,0.7,13.9,,Miscellaneous,0.1,A,12,Sunday,True
914,2001-01-01,25.6,5.0,0.0,1.2,15.6,,Miscellaneous,0.1,A,1,Monday,True
915,2001-01-02,25.0,3.3,0.0,6.2,14.4,,Miscellaneous,0.1,A,1,Tuesday,True
916,2001-01-03,26.1,5.6,0.0,3.9,16.1,,Miscellaneous,3.5,B,1,Wednesday,True
917,2001-01-04,28.9,5.6,0.0,1.6,17.2,1918.0,Arson,0.1,A,1,Thursday,True
918,2001-01-05,17.8,3.9,1.8,0.5,11.1,1556.0,Smoking,0.1,A,1,Friday,True
919,2001-01-06,21.7,6.7,0.0,0.9,14.4,,,25.10436152954805,,1,Saturday,False
920,2001-01-07,21.7,3.3,0.0,0.7,12.8,,Equipment Use,0.1,A,1,Sunday,True
921,2001-01-08,12.8,5.6,3.3,1.5,9.4,505.0,Equipment Use,0.1,A,1,Monday,True
922,2001-01-09,18.3,5.6,0.0,1.1,12.2,,Children,0.1,A,1,Tuesday,True
923,2001-01-10,14.4,2.8,14.2,2.1,8.9,,Miscellaneous,0.2,A,1,Wednesday,True
924,2001-01-11,11.1,7.2,26.2,3.1,9.4,,,25.10436152954805,,1,Thursday,False
925,2001-01-12,12.2,3.9,1.3,2.2,8.3,,,25.10436152954805,,1,Friday,False
926,2001-01-13,14.4,1.7,0.0,1.1,8.3,1259.0,Equipment Use,3.0,B,1,Saturday,True
927,2001-01-14,15.0,2.2,0.0,0.8,8.9,,,25.10436152954805,,1,Sunday,False
928,2001-01-15,13.9,4.4,2.5,2.7,9.4,945.0,Miscellaneous,0.1,A,1,Monday,True
929,2001-01-16,12.8,1.7,0.0,4.9,7.2,,Equipment Use,0.1,A,1,Tuesday,True
930,2001-01-17,15.6,1.7,0.0,7.2,8.9,,,25.10436152954805,,1,Wednesday,False
931,2001-01-18,18.3,4.4,0.0,3.1,11.7,,,25.10436152954805,,1,Thursday,False
932,2001-01-19,18.9,0.6,0.0,1.4,10.0,1517.0,Campfire,0.1,A,1,Friday,True
933,2001-01-20,23.3,1.7,0.0,2.4,12.8,410.0,Miscellaneous,0.1,A,1,Saturday,True
934,2001-01-21,22.2,3.9,0.0,1.6,13.3,,Equipment Use,2.0,B,1,Sunday,True
935,2001-01-22,19.4,5.6,0.0,1.6,12.8,1537.0,Miscellaneous,0.1,A,1,Monday,True
936,2001-01-23,17.8,2.8,0.0,1.3,10.6,,Children,0.2,A,1,Tuesday,True
937,2001-01-24,12.8,3.3,2.3,1.7,8.3,,,25.10436152954805,,1,Wednesday,False
938,2001-01-25,13.9,1.7,0.0,1.3,7.8,1230.0,Miscellaneous,0.1,A,1,Thursday,True
939,2001-01-26,8.3,2.8,11.7,1.4,5.6,,,25.10436152954805,,1,Friday,False
940,2001-01-27,11.7,5.0,0.3,1.1,8.3,,Miscellaneous,0.1,A,1,Saturday,True
941,2001-01-28,14.4,5.0,0.0,1.5,10.0,1638.0,Children,0.1,A,1,Sunday,True
942,2001-01-29,13.9,3.3,0.0,1.4,8.9,,,25.10436152954805,,1,Monday,False
943,2001-01-30,16.7,2.8,0.0,6.7,10.0,1000.0,Miscellaneous,0.1,A,1,Tuesday,True
944,2001-01-31,16.1,5.6,0.0,7.9,11.1,,Arson,0.5,B,1,Wednesday,True
945,2001-02-01,22.8,6.1,0.0,5.4,14.4,,,25.10436152954805,,2,Thursday,False
946,2001-02-02,24.4,2.2,0.0,1.8,13.3,,,25.10436152954805,,2,Friday,False
947,2001-02-03,30.0,4.4,0.0,2.2,17.2,,Miscellaneous,0.3,B,2,Saturday,True
948,2001-02-04,30.6,9.4,0.0,3.8,20.0,,,25.10436152954805,,2,Sunday,False
949,2001-02-05,28.9,7.8,0.0,1.3,18.3,,,25.10436152954805,,2,Monday,False
950,2001-02-06,21.7,6.7,0.0,2.2,14.4,,,25.10436152954805,,2,Tuesday,False
951,2001-02-07,13.3,2.8,0.0,2.8,8.3,1623.0,Miscellaneous,0.1,A,2,Wednesday,True
952,2001-02-08,15.0,0.0,0.0,1.6,7.8,,,25.10436152954805,,2,Thursday,False
953,2001-02-09,15.0,1.1,0.0,1.7,8.3,630.0,Miscellaneous,0.1,A,2,Friday,True
954,2001-02-10,10.6,3.3,2.5,1.3,7.2,,Miscellaneous,0.2,A,2,Saturday,True
955,2001-02-11,13.3,2.8,0.0,1.5,8.3,,Miscellaneous,0.1,A,2,Sunday,True
956,2001-02-12,11.7,7.8,33.3,3.5,10.0,1845.0,Miscellaneous,0.1,A,2,Monday,True
957,2001-02-13,11.1,5.0,10.4,3.5,8.3,,,25.10436152954805,,2,Tuesday,False
958,2001-02-14,13.3,2.8,0.5,1.7,8.3,,,25.10436152954805,,2,Wednesday,False
959,2001-02-15,15.6,1.7,0.0,1.2,8.9,,Equipment Use,0.2,A,2,Thursday,True
960,2001-02-16,19.4,2.8,0.0,1.2,11.1,,,25.10436152954805,,2,Friday,False
961,2001-02-17,19.4,5.0,0.0,1.6,12.2,,,25.10436152954805,,2,Saturday,False
962,2001-02-18,15.6,7.2,0.8,1.1,11.7,1153.0,Equipment Use,0.1,A,2,Sunday,True
963,2001-02-19,16.1,5.6,5.1,1.4,11.1,,,25.10436152954805,,2,Monday,False
964,2001-02-20,17.2,6.1,0.3,1.4,11.7,1115.0,Equipment Use,0.1,A,2,Tuesday,True
965,2001-02-21,19.4,7.2,0.0,1.3,13.3,,,25.10436152954805,,2,Wednesday,False
966,2001-02-22,16.7,7.8,0.0,2.2,12.2,,,25.10436152954805,,2,Thursday,False
967,2001-02-23,9.4,3.9,5.3,1.3,6.7,1345.0,Miscellaneous,0.1,A,2,Friday,True
968,2001-02-24,10.0,2.8,3.6,1.7,6.7,800.0,Miscellaneous,0.1,A,2,Saturday,True
969,2001-02-25,11.7,7.8,18.3,2.9,10.0,,,25.10436152954805,,2,Sunday,False
970,2001-02-26,16.7,8.3,8.9,1.8,12.8,,,25.10436152954805,,2,Monday,False
971,2001-02-27,12.8,8.3,12.7,1.7,10.6,,,25.10436152954805,,2,Tuesday,False
972,2001-02-28,11.1,6.1,7.1,1.2,8.9,,,25.10436152954805,,2,Wednesday,False
973,2001-03-01,18.3,2.8,0.0,1.6,10.6,,,25.10436152954805,,3,Thursday,False
974,2001-03-02,16.1,2.8,0.0,1.8,9.4,,,25.10436152954805,,3,Friday,False
975,2001-03-03,16.7,7.2,0.0,1.2,12.2,,,25.10436152954805,,3,Saturday,False
976,2001-03-04,17.2,8.3,0.0,1.6,12.8,,Miscellaneous,0.2,A,3,Sunday,True
977,2001-03-05,20.6,10.6,0.0,2.7,15.6,1015.0,Equipment Use,0.1,A,3,Monday,True
978,2001-03-06,15.0,10.0,9.9,1.9,12.8,,,25.10436152954805,,3,Tuesday,False
979,2001-03-07,17.8,8.9,1.5,1.8,13.3,,,25.10436152954805,,3,Wednesday,False
980,2001-03-08,19.4,9.4,0.0,1.3,14.4,,,25.10436152954805,,3,Thursday,False
981,2001-03-09,17.2,8.3,3.6,2.9,12.8,,,25.10436152954805,,3,Friday,False
982,2001-03-10,16.1,6.1,1.5,2.4,11.1,,,25.10436152954805,,3,Saturday,False
983,2001-03-11,13.3,5.0,0.0,1.6,9.4,,,25.10436152954805,,3,Sunday,False
984,2001-03-12,20.6,6.7,0.0,2.3,13.9,,,25.10436152954805,,3,Monday,False
985,2001-03-13,22.8,5.0,0.0,1.6,13.9,1736.0,Equipment Use,0.1,A,3,Tuesday,True
986,2001-03-14,20.6,3.9,0.0,1.5,12.2,,Miscellaneous,0.5,B,3,Wednesday,True
987,2001-03-15,20.0,8.3,0.0,1.6,14.4,,,25.10436152954805,,3,Thursday,False
988,2001-03-16,18.9,8.9,0.0,2.0,13.9,,,25.10436152954805,,3,Friday,False
989,2001-03-17,23.9,6.1,0.0,1.5,15.0,900.0,Campfire,0.1,A,3,Saturday,True
990,2001-03-18,28.3,7.2,0.0,1.6,17.8,,,25.10436152954805,,3,Sunday,False
991,2001-03-19,31.1,8.3,0.0,0.9,20.0,,,25.10436152954805,,3,Monday,False
992,2001-03-20,29.4,10.0,0.0,1.4,20.0,,,25.10436152954805,,3,Tuesday,False
993,2001-03-21,24.4,8.3,0.0,2.3,16.7,,,25.10436152954805,,3,Wednesday,False
994,2001-03-22,16.7,8.9,0.0,1.3,12.8,,Children,0.1,A,3,Thursday,True
995,2001-03-23,20.0,6.7,0.0,1.6,13.3,,,25.10436152954805,,3,Friday,False
996,2001-03-24,20.6,10.6,0.0,2.0,15.6,,,25.10436152954805,,3,Saturday,False
997,2001-03-25,20.6,12.2,0.0,1.8,16.7,,,25.10436152954805,,3,Sunday,False
998,2001-03-26,21.1,9.4,0.0,2.5,15.6,,,25.10436152954805,,3,Monday,False
999,2001-03-27,24.4,6.7,0.0,1.3,15.6,,Equipment Use,0.1,A,3,Tuesday,True
1000,2001-03-28,21.7,8.3,0.0,2.1,15.0,1818.0,Miscellaneous,0.1,A,3,Wednesday,True
1001,2001-03-29,22.2,12.2,0.0,2.1,17.2,,,25.10436152954805,,3,Thursday,False
1002,2001-03-30,27.8,11.7,0.0,2.0,20.0,,,25.10436152954805,,3,Friday,False
1003,2001-03-31,25.6,11.1,0.0,1.6,18.3,2245.0,Miscellaneous,0.1,A,3,Saturday,True
1004,2001-04-01,17.2,12.8,0.3,1.9,15.0,1200.0,Equipment Use,0.1,A,4,Sunday,True
1005,2001-04-02,20.6,10.6,0.0,2.8,15.6,815.0,Equipment Use,0.1,A,4,Monday,True
1006,2001-04-03,16.1,6.7,0.0,2.9,11.7,2021.0,Equipment Use,0.1,A,4,Tuesday,True
1007,2001-04-04,15.6,7.2,0.0,2.0,11.7,,Equipment Use,0.1,A,4,Wednesday,True
1008,2001-04-05,18.3,7.2,0.0,1.8,12.8,,,25.10436152954805,,4,Thursday,False
1009,2001-04-06,18.9,3.3,0.0,2.1,11.1,,,25.10436152954805,,4,Friday,False
1010,2001-04-07,12.2,3.9,11.7,2.7,8.3,,,25.10436152954805,,4,Saturday,False
1011,2001-04-08,16.1,1.7,0.0,1.9,8.9,,,25.10436152954805,,4,Sunday,False
1012,2001-04-09,13.3,2.2,8.9,1.8,7.8,,,25.10436152954805,,4,Monday,False
1013,2001-04-10,16.1,2.8,0.0,2.0,9.4,,,25.10436152954805,,4,Tuesday,False
1014,2001-04-11,14.4,3.3,0.0,1.8,8.9,,,25.10436152954805,,4,Wednesday,False
1015,2001-04-12,19.4,7.2,0.0,1.9,13.3,,,25.10436152954805,,4,Thursday,False
1016,2001-04-13,23.9,4.4,0.0,2.1,14.4,,Equipment Use,0.1,A,4,Friday,True
1017,2001-04-14,22.2,4.4,0.0,1.8,13.3,1658.0,Equipment Use,0.1,A,4,Saturday,True
1018,2001-04-15,23.9,5.0,0.0,1.3,14.4,1117.0,Equipment Use,0.1,A,4,Sunday,True
1019,2001-04-16,26.1,5.6,0.0,1.7,16.1,,,25.10436152954805,,4,Monday,False
1020,2001-04-17,29.4,4.4,0.0,1.7,17.2,,,25.10436152954805,,4,Tuesday,False
1021,2001-04-18,24.4,7.8,0.0,2.4,16.1,,Miscellaneous,0.2,A,4,Wednesday,True
1022,2001-04-19,20.0,7.2,0.0,2.9,13.9,,Children,0.1,A,4,Thursday,True
1023,2001-04-20,18.3,5.0,0.0,2.6,11.7,2345.0,Arson,0.1,A,4,Friday,True
1024,2001-04-21,16.7,5.6,5.8,3.5,11.1,,,25.10436152954805,,4,Saturday,False
1025,2001-04-22,22.8,2.8,0.0,1.6,12.8,,Debris Burning,0.5,B,4,Sunday,True
1026,2001-04-23,30.6,6.1,0.0,1.7,18.3,,,25.10436152954805,,4,Monday,False
1027,2001-04-24,34.4,7.8,0.0,2.0,21.1,,,25.10436152954805,,4,Tuesday,False
1028,2001-04-25,33.9,9.4,0.0,2.5,21.7,527.0,Smoking,0.1,A,4,Wednesday,True
1029,2001-04-27,27.8,10.0,0.0,3.1,18.9,,Debris Burning,0.1,A,4,Friday,True
1030,2001-04-28,20.6,12.2,0.0,2.2,16.7,,Miscellaneous,0.3,B,4,Saturday,True
1031,2001-04-29,25.6,11.1,0.0,2.0,18.3,,,25.10436152954805,,4,Sunday,False
1032,2001-04-30,28.9,8.9,0.0,2.1,18.9,,,25.10436152954805,,4,Monday,False
1033,2001-05-01,27.8,9.4,0.0,2.4,18.9,,,25.10436152954805,,5,Tuesday,False
1034,2001-05-02,18.9,8.3,0.0,1.8,13.9,,Campfire,0.3,B,5,Wednesday,True
1035,2001-05-03,27.8,6.1,0.3,5.0,17.2,,Campfire,0.1,A,5,Thursday,True
1036,2001-05-04,28.9,6.7,0.0,2.9,17.8,,Miscellaneous,0.1,A,5,Friday,True
1037,2001-05-05,28.3,7.2,0.0,1.9,17.8,1458.0,Equipment Use,0.1,A,5,Saturday,True
1038,2001-05-06,31.7,8.9,0.0,1.8,20.6,,,25.10436152954805,,5,Sunday,False
1039,2001-05-07,33.9,10.0,0.0,1.9,22.2,,Children,0.1,A,5,Monday,True
1040,2001-05-08,36.1,11.7,0.0,2.1,23.9,,,25.10436152954805,,5,Tuesday,False
1041,2001-05-09,33.3,12.8,0.0,2.3,23.3,,Miscellaneous,0.1,A,5,Wednesday,True
1042,2001-05-10,32.2,12.2,0.0,1.9,22.2,,Arson,0.1,A,5,Thursday,True
1043,2001-05-11,31.1,13.9,0.0,2.0,22.8,,,25.10436152954805,,5,Friday,False
1044,2001-05-12,23.9,13.9,0.0,2.7,18.9,,,25.10436152954805,,5,Saturday,False
1045,2001-05-13,25.0,11.7,0.0,2.5,18.3,1530.0,Miscellaneous,0.1,A,5,Sunday,True
1046,2001-05-14,26.7,8.3,0.0,2.2,17.8,,Equipment Use,1.0,B,5,Monday,True
1047,2001-05-15,27.2,11.1,0.0,2.1,19.4,1443.0,Arson,0.8,B,5,Tuesday,True
1048,2001-05-16,28.3,11.7,0.0,2.5,20.0,,Equipment Use,0.1,A,5,Wednesday,True
1049,2001-05-17,29.4,12.8,0.0,2.3,21.1,,,25.10436152954805,,5,Thursday,False
1050,2001-05-18,25.6,14.4,0.0,2.9,20.0,,Debris Burning,1.0,B,5,Friday,True
1051,2001-05-19,24.4,14.4,0.0,2.6,19.4,,Equipment Use,0.1,A,5,Saturday,True
1052,2001-05-20,27.2,11.7,0.0,2.3,19.4,1516.0,Equipment Use,0.1,A,5,Sunday,True
1053,2001-05-21,28.9,15.0,0.0,2.5,22.2,930.0,Miscellaneous,0.5,B,5,Monday,True
1054,2001-05-22,35.0,15.0,0.0,2.1,25.0,,Miscellaneous,2.0,B,5,Tuesday,True
1055,2001-05-23,37.2,13.9,0.0,2.2,25.6,2055.0,Miscellaneous,0.1,A,5,Wednesday,True
1056,2001-05-24,27.8,14.4,0.0,3.0,21.1,,Equipment Use,0.5,B,5,Thursday,True
1057,2001-05-25,31.1,16.1,0.0,2.6,23.9,,Children,0.1,A,5,Friday,True
1058,2001-05-26,23.9,16.7,0.0,2.9,20.6,,Miscellaneous,0.5,B,5,Saturday,True
1059,2001-05-27,21.1,15.6,0.0,3.1,18.3,,,25.10436152954805,,5,Sunday,False
1060,2001-05-28,22.2,15.6,0.0,3.5,18.9,,,25.10436152954805,,5,Monday,False
1061,2001-05-29,31.1,11.7,0.0,2.1,21.7,,Miscellaneous,0.1,A,5,Tuesday,True
1062,2001-05-30,32.8,12.8,0.0,2.3,22.8,,,25.10436152954805,,5,Wednesday,False
1063,2001-05-31,35.0,13.9,0.0,2.5,24.4,,Equipment Use,3.0,B,5,Thursday,True
1064,2001-06-01,28.3,14.4,0.0,2.8,21.7,,Equipment Use,0.1,A,6,Friday,True
1065,2001-06-02,22.2,15.6,0.0,3.3,18.9,,Children,1.0,B,6,Saturday,True
1066,2001-06-03,23.3,14.4,0.0,3.3,18.9,,Equipment Use,0.5,B,6,Sunday,True
1067,2001-06-04,25.0,13.3,0.0,2.9,19.4,,Equipment Use,0.1,A,6,Monday,True
1068,2001-06-05,26.7,11.1,0.0,2.2,18.9,,Children,4.0,B,6,Tuesday,True
1069,2001-06-06,31.1,13.3,0.0,2.1,22.2,1657.0,Miscellaneous,0.1,A,6,Wednesday,True
1070,2001-06-07,31.7,13.9,0.0,2.5,22.8,1945.0,Miscellaneous,0.5,B,6,Thursday,True
1071,2001-06-08,32.2,14.4,0.0,2.5,23.3,,Equipment Use,0.1,A,6,Friday,True
1072,2001-06-09,32.8,13.9,0.0,2.6,23.3,1359.0,Arson,0.1,A,6,Saturday,True
1073,2001-06-10,31.1,13.9,0.0,2.6,22.8,,Miscellaneous,10.0,C,6,Sunday,True
1074,2001-06-11,29.4,12.8,0.0,2.6,21.1,,Miscellaneous,0.1,A,6,Monday,True
1075,2001-06-12,22.2,14.4,0.0,2.8,18.3,,Equipment Use,1.0,B,6,Tuesday,True
1076,2001-06-13,26.7,13.9,0.0,3.2,20.6,,Miscellaneous,0.1,A,6,Wednesday,True
1077,2001-06-14,34.4,11.1,0.0,2.0,22.8,1625.0,Arson,1.0,B,6,Thursday,True
1078,2001-06-15,36.1,12.2,0.0,2.5,24.4,2002.0,Equipment Use,1.0,B,6,Friday,True
1079,2001-06-16,35.6,12.8,0.0,2.0,24.4,,Miscellaneous,0.1,A,6,Saturday,True
1080,2001-06-17,36.1,12.2,0.0,2.3,24.4,,Equipment Use,1.0,B,6,Sunday,True
1081,2001-06-18,35.0,12.8,0.0,2.5,23.9,,Debris Burning,5.0,B,6,Monday,True
1082,2001-06-19,36.7,14.4,0.0,2.5,25.6,1031.0,Equipment Use,0.1,A,6,Tuesday,True
1083,2001-06-20,34.4,13.3,0.0,2.3,23.9,,Smoking,0.1,A,6,Wednesday,True
1084,2001-06-21,36.1,14.4,0.0,2.2,25.6,1732.0,Miscellaneous,0.1,A,6,Thursday,True
1085,2001-06-22,36.1,16.1,0.0,2.0,26.1,,,25.10436152954805,,6,Friday,False
1086,2001-06-23,36.1,16.1,0.0,2.8,26.1,,Miscellaneous,0.2,A,6,Saturday,True
1087,2001-06-24,33.3,11.7,0.0,2.6,22.8,819.0,Miscellaneous,0.1,A,6,Sunday,True
1088,2001-06-25,31.7,13.3,0.0,2.6,22.8,1456.0,Miscellaneous,0.1,A,6,Monday,True
1089,2001-06-26,31.1,12.8,0.0,2.2,22.2,1604.0,Equipment Use,0.1,A,6,Tuesday,True
1090,2001-06-27,32.2,12.8,0.0,2.3,22.8,,Miscellaneous,0.1,A,6,Wednesday,True
1091,2001-06-28,33.9,12.2,0.0,2.3,23.3,,Children,1.0,B,6,Thursday,True
1092,2001-06-29,33.9,13.3,0.0,2.5,23.9,1502.0,Equipment Use,80.0,C,6,Friday,True
1093,2001-06-30,35.0,16.1,0.0,2.6,25.6,2323.0,Miscellaneous,0.3,B,6,Saturday,True
1094,2001-07-01,35.6,17.2,0.0,2.3,26.7,1139.0,Miscellaneous,0.1,A,7,Sunday,True
1095,2001-07-02,38.9,18.3,0.0,2.1,28.9,,Equipment Use,4.0,B,7,Monday,True
1096,2001-07-03,35.6,19.4,0.0,2.1,27.8,1250.0,Lightning,0.1,A,7,Tuesday,True
1097,2001-07-04,38.9,21.1,0.0,3.0,30.0,,Equipment Use,0.3,B,7,Wednesday,True
1098,2001-07-05,33.3,20.0,0.3,1.6,26.7,,Children,0.1,A,7,Thursday,True
1099,2001-07-06,31.1,19.4,0.0,2.5,25.6,1248.0,Lightning,0.1,A,7,Friday,True
1100,2001-07-07,33.3,17.8,0.0,2.5,25.6,1750.0,Lightning,0.1,A,7,Saturday,True
1101,2001-07-08,32.2,15.6,0.0,2.5,23.9,1513.0,Smoking,0.1,A,7,Sunday,True
1102,2001-07-09,30.0,15.6,0.0,2.5,22.8,,Equipment Use,15.0,C,7,Monday,True
1103,2001-07-10,29.4,14.4,0.0,2.9,22.2,,Children,0.1,A,7,Tuesday,True
1104,2001-07-11,30.6,12.2,0.0,2.4,21.7,1344.0,Miscellaneous,548.0,E,7,Wednesday,True
1105,2001-07-12,33.3,11.1,0.0,2.0,22.2,,Miscellaneous,0.1,A,7,Thursday,True
1106,2001-07-13,34.4,13.3,0.0,2.1,23.9,,Equipment Use,5.0,B,7,Friday,True
1107,2001-07-14,32.2,14.4,0.0,3.1,23.3,,Miscellaneous,35.0,C,7,Saturday,True
1108,2001-07-15,30.6,15.0,0.0,2.7,22.8,,Miscellaneous,0.1,A,7,Sunday,True
1109,2001-07-16,28.9,15.0,0.0,2.5,22.2,,Miscellaneous,0.3,B,7,Monday,True
1110,2001-07-17,29.4,12.2,0.0,2.7,21.1,1413.0,Miscellaneous,0.1,A,7,Tuesday,True
1111,2001-07-18,30.6,12.2,0.0,2.4,21.7,1632.0,Miscellaneous,0.1,A,7,Wednesday,True
1112,2001-07-19,31.1,12.8,0.0,2.8,22.2,,Children,2.0,B,7,Thursday,True
1113,2001-07-20,31.1,12.8,0.0,2.7,22.2,1548.0,Smoking,0.1,A,7,Friday,True
1114,2001-07-21,31.7,12.8,0.0,2.5,22.2,1345.0,Equipment Use,0.1,A,7,Saturday,True
1115,2001-07-22,32.8,11.7,0.0,2.3,22.2,1531.0,Miscellaneous,10.0,C,7,Sunday,True
1116,2001-07-23,31.1,11.7,0.0,2.6,21.7,,Equipment Use,1.0,B,7,Monday,True
1117,2001-07-25,30.6,14.4,0.0,2.4,22.8,,Arson,0.1,A,7,Wednesday,True
1118,2001-07-26,33.9,13.9,0.0,2.4,23.9,,Equipment Use,0.1,A,7,Thursday,True
1119,2001-07-27,35.6,15.0,0.0,2.3,25.6,,,25.10436152954805,,7,Friday,False
1120,2001-07-28,35.0,15.0,0.0,2.6,25.0,,Equipment Use,60.0,C,7,Saturday,True
1121,2001-07-29,32.8,15.6,0.0,3.0,24.4,,Equipment Use,0.1,A,7,Sunday,True
1122,2001-07-30,29.4,15.6,0.0,2.7,22.8,,Smoking,0.1,A,7,Monday,True
1123,2001-07-31,30.0,15.0,0.0,2.7,22.8,,Miscellaneous,0.1,A,7,Tuesday,True
1124,2001-08-01,31.1,15.0,0.0,2.5,23.3,,Campfire,0.1,A,8,Wednesday,True
1125,2001-08-02,32.2,15.6,0.0,2.6,23.9,1530.0,Miscellaneous,0.1,A,8,Thursday,True
1126,2001-08-03,32.8,14.4,0.0,2.7,23.9,,,25.10436152954805,,8,Friday,False
1127,2001-08-04,34.4,12.8,0.0,2.2,23.9,,Equipment Use,2.0,B,8,Saturday,True
1128,2001-08-05,37.2,13.9,0.0,1.8,25.6,,Miscellaneous,0.1,A,8,Sunday,True
1129,2001-08-06,38.3,17.2,0.0,2.3,27.8,1636.0,Children,0.1,A,8,Monday,True
1130,2001-08-07,38.3,18.9,0.0,2.5,28.9,1530.0,Lightning,0.2,A,8,Tuesday,True
1131,2001-08-08,35.0,18.3,0.0,2.5,26.7,,Equipment Use,3.0,B,8,Wednesday,True
1132,2001-08-09,35.0,16.1,0.0,2.7,25.6,,Equipment Use,0.1,A,8,Thursday,True
1133,2001-08-10,34.4,15.0,0.0,2.1,25.0,,Children,0.1,A,8,Friday,True
1134,2001-08-11,34.4,15.6,0.0,2.2,25.0,,Arson,8.0,B,8,Saturday,True
1135,2001-08-12,33.9,16.7,0.0,2.4,25.6,,Arson,0.1,A,8,Sunday,True
1136,2001-08-13,35.6,17.8,0.0,2.2,26.7,,Miscellaneous,0.5,B,8,Monday,True
1137,2001-08-14,39.4,18.3,0.0,1.9,28.9,1745.0,Miscellaneous,0.1,A,8,Tuesday,True
1138,2001-08-15,38.3,16.7,0.0,2.1,27.8,1541.0,Children,0.1,A,8,Wednesday,True
1139,2001-08-16,37.2,16.1,0.0,2.0,26.7,,Miscellaneous,0.5,B,8,Thursday,True
1140,2001-08-17,38.9,17.2,0.0,2.2,28.3,,Arson,0.3,B,8,Friday,True
1141,2001-08-18,37.8,18.3,0.0,2.4,28.3,,Miscellaneous,0.1,A,8,Saturday,True
1142,2001-08-19,35.6,17.8,0.0,2.6,26.7,1615.0,Equipment Use,5.0,B,8,Sunday,True
1143,2001-08-20,32.8,16.7,0.0,2.6,25.0,,Equipment Use,1.5,B,8,Monday,True
1144,2001-08-21,30.0,15.0,0.0,2.6,22.8,,Equipment Use,0.2,A,8,Tuesday,True
1145,2001-08-22,28.9,14.4,0.0,2.2,21.7,,Arson,1.5,B,8,Wednesday,True
1146,2001-08-23,30.6,13.9,0.0,1.9,22.2,,Miscellaneous,0.1,A,8,Thursday,True
